npi,pharmacy_name,owner_name,city,state,zip,phone,grade,outreach_priority,rmm_score,glp1_exposure_index,nearby_glp1_prescriber_claims,est_monthly_glp1_fills,est_loss_per_fill,est_annual_glp1_loss,hpsa_designated,hpsa_score,zip_diabetes_pct,zip_obesity_pct,zip_pct_65_plus,zip_median_income,zip_population,state_glp1_cost_per_pharmacy,county_fips,county_name,rucc_code,rural_classification
1073170775,VILLAGE DRUG CO. LLC,MATTHEW ZAUCHIN,BIRMINGHAM,AL,35217,(205) 410-5528,A,Immediate,90.4,75.2,32112,67,$52,"$42,001",Yes,24,21.3,44.4,19.0,"$38,769",12468,"$562,239",01073,Jefferson County,1,Metro
1912053109,RDR CORPORATION,ROBERT BURNS,TARRANT,AL,35217,(205) 841-6421,A,Immediate,90.4,75.2,32112,67,$52,"$42,001",Yes,24,21.3,44.4,19.0,"$38,769",12468,"$562,239",01073,Jefferson County,1,Metro
1265541171,"NEW PARRINO DRUG STORE, INC.",RICHARD THIBAUT DJAPNI,BUNKIE,LA,71322,(318) 346-7204,A,Immediate,90.4,61.1,1691,74,$51,"$45,634",Yes,22,24.1,48.2,23.8,"$25,655",5257,"$758,936",22009,Avoyelles Parish,6,Rural-Adjacent
1508297615,VIGO HEALTH PHARMACY INC,ALPESH PATEL,TERRE HAUTE,IN,47804,(812) 231-1040,A,Immediate,90.3,78.3,15509,208,$52,"$128,819",Yes,19,16.8,44.7,20.2,"$38,036",10642,"$2,002,843",18167,Vigo County,3,Metro
1235802299,K-VA-T FOOD STORES INC,STEVEN SMITH,ST. PAUL,VA,24283,(276) 762-5831,A,Immediate,90.3,64.9,2580,101,$50,"$61,145",Yes,14,18.6,44.6,21.0,"$34,674",1873,"$927,995",51195,Wise County,7,Rural-Remote
1326699703,MOUNTAINEER DRUG INC.,AARON SMARR,MARMET,WV,25315,(304) 767-1803,A,Immediate,90.3,67.5,7891,79,$53,"$50,462",Yes,20,17.8,42.5,23.4,"$50,110",3227,"$753,242",54039,Kanawha County,3,Metro
1184367609,C&E APOTHECARY AND WELLNESS INC,FRANCIS ELESIA,KENDLETON,TX,77451,(832) 715-4977,A,Immediate,90.3,62.3,9844,42,$54,"$27,105",Yes,19,24.4,46.2,21.8,"$41,838",510,"$453,995",48157,Fort Bend County,1,Metro
1104377332,FIESTA LIFECARE PHARMACY 5 LLC,SIRISHA KANDI,DALLAS,TX,75210,(214) 421-1067,A,Immediate,90.3,73.8,48426,50,$54,"$32,268",Yes,21,19.6,47.7,18.0,"$28,739",7458,"$453,995",48113,Dallas County,1,Metro
1144192360,"AIDS ARMS, INC.",JOHN CARLO,DALLAS,TX,75210,(214) 521-5191,A,Immediate,90.3,73.8,48426,50,$54,"$32,268",Yes,21,19.6,47.7,18.0,"$28,739",7458,"$453,995",48113,Dallas County,1,Metro
1134567100,MILLS PHARMACY AT WOODLAWN LLC,JOSH HARDIN,BIRMINGHAM,AL,35206,(205) 591-7800,A,Immediate,90.3,75.4,32044,67,$52,"$42,001",Yes,24,21.3,45.4,19.1,"$39,051",15031,"$562,239",01073,Jefferson County,1,Metro
1427148618,RITE- WAY HARDWARE INC,GERALD NAJOR,DETROIT,MI,48204,(313) 895-0357,A,Immediate,90.3,77.6,38978,60,$49,"$35,150",Yes,24,22.1,48.6,18.8,"$32,875",19723,"$454,258",26163,Wayne County,1,Metro
1578678769,"BRUNO'S SUPERMARKETS, LLC.",CURTIS HARTIN,BIRMINGHAM,AL,35206,(205) 833-1143,A,Immediate,90.3,75.4,32044,67,$52,"$42,001",Yes,24,21.3,45.4,19.1,"$39,051",15031,"$562,239",01073,Jefferson County,1,Metro
1699862888,GRAND VALUE PHARMACY INC,KEVIN WHITE,DETROIT,MI,48204,(313) 931-0010,A,Immediate,90.3,77.6,38978,60,$49,"$35,150",Yes,24,22.1,48.6,18.8,"$32,875",19723,"$454,258",26163,Wayne County,1,Metro
1346592920,AMIGO LLC,AHMED SHARAF,DETROIT,MI,48204,(313) 331-1200,A,Immediate,90.3,77.6,38978,60,$49,"$35,150",Yes,24,22.1,48.6,18.8,"$32,875",19723,"$454,258",26163,Wayne County,1,Metro
1003370057,RIAAN PHARMACY LLC,SAMIR DHADUK,LAKELAND,FL,33815,(863) 816-5151,A,Immediate,90.2,69.6,33116,41,$53,"$26,140",Yes,20,18.1,44.8,21.9,"$36,445",14457,"$388,106",12105,Polk County,2,Metro
1003958570,DRM ENTERPRISES INC,DUANE MCKOWN,LAKELAND,FL,33815,(863) 683-2807,A,Immediate,90.2,69.6,33116,41,$53,"$26,140",Yes,20,18.1,44.8,21.9,"$36,445",14457,"$388,106",12105,Polk County,2,Metro
1326447988,LAKELAND FAMILY PHARMACY,TIMOTHY CLAY,LAKELAND,FL,33815,(863) 698-7260,A,Immediate,90.2,69.6,33116,41,$53,"$26,140",Yes,20,18.1,44.8,21.9,"$36,445",14457,"$388,106",12105,Polk County,2,Metro
1740438647,EUTAWVILLE PHARMACY,SHERRY PARSONS,EUTAWVILLE,SC,29048,(803) 492-9201,A,Immediate,90.2,61.3,2248,70,$52,"$44,024",Yes,22,22.3,43.8,27.1,"$42,672",4680,"$778,311",45075,Orangeburg County,4,Rural-Adjacent
1376660746,CAMPBELL PHARMACY INC,JOHN MATISI,CAMPBELL,OH,44405,(330) 755-5221,A,Immediate,90.2,73.3,9144,116,$49,"$68,403",Yes,18,19.6,43.9,19.1,"$41,156",7834,"$1,109,138",39099,Mahoning County,2,Metro
1144364845,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,FAITH POLKEY,SEABROOK,SC,29940,(843) 322-1871,A,Immediate,90.2,63.8,4064,73,$52,"$45,911",Yes,20,20.1,40.7,31.5,"$50,642",3594,"$778,311",45013,Beaufort County,3,Metro
1891700456,"GATEWAY DRUG CO., INC",GAIL BROWN,RICHLANDS,VA,24641,(276) 964-4068,A,Immediate,90.1,65.4,2738,101,$50,"$61,145",Yes,18,17.0,42.7,25.0,"$37,044",5417,"$927,995",51185,Tazewell County,7,Rural-Remote
1962367359,LW PHARMACEUTICALS INC,PHILIP MUSICK,RICHLANDS,VA,24641,(276) 282-5422,A,Immediate,90.1,65.4,2738,101,$50,"$61,145",Yes,18,17.0,42.7,25.0,"$37,044",5417,"$927,995",51185,Tazewell County,7,Rural-Remote
1598757189,RICHLANDS PHARMACY ASSOCIATES INC,WESLEY WATERS,RICHLANDS,VA,24641,(276) 963-2115,A,Immediate,90.1,65.4,2738,101,$50,"$61,145",Yes,18,17.0,42.7,25.0,"$37,044",5417,"$927,995",51185,Tazewell County,7,Rural-Remote
1780699389,MEDICAL PLAZA PHARMACY,GREGORY WHEELER,RICHLANDS,VA,24641,(276) 596-6600,A,Immediate,90.1,65.4,2738,101,$50,"$61,145",Yes,18,17.0,42.7,25.0,"$37,044",5417,"$927,995",51185,Tazewell County,7,Rural-Remote
1417372046,HEAVENLY CARE PHARMACY LLC,SANTONIA DAVISON,BESSEMER,AL,35020,(205) 434-1427,A,Immediate,90.0,77.3,33214,69,$52,"$43,255",Yes,24,24.1,47.3,19.5,"$33,247",25308,"$562,239",01073,Jefferson County,1,Metro
1225476195,4TH AVENUE DRUGS,PAUL DEICHMANN,BESSEMER,AL,35020,(205) 834-8505,A,Immediate,90.0,77.3,33214,69,$52,"$43,255",Yes,24,24.1,47.3,19.5,"$33,247",25308,"$562,239",01073,Jefferson County,1,Metro
1407960487,LK PHARMACY INC,DONALD FOWLER,YOUNGSTOWN,OH,44505,(330) 744-3337,A,Immediate,90.0,73.9,9040,116,$49,"$68,403",Yes,18,21.3,47.9,19.0,"$36,480",16449,"$1,109,138",39099,Mahoning County,2,Metro
1811039308,"WESTLAKE PHARMACY, INC.",ALAN CONNELL,BESSEMER,AL,35020,(205) 426-9919,A,Immediate,90.0,77.3,33214,69,$52,"$43,255",Yes,24,24.1,47.3,19.5,"$33,247",25308,"$562,239",01073,Jefferson County,1,Metro
1194902528,MOM & POPS FAMILY PHARMACY,ERROL DUPLANTINS,SPRINGHILL,LA,71075,(318) 539-6337,A,Immediate,90.0,61.2,1815,75,$51,"$46,251",Yes,19,23.6,47.9,23.1,"$33,189",5417,"$758,936",22119,Webster Parish,6,Rural-Adjacent
1295875029,MALL PHARMACY LLC,JAMES O'GLEE,SPRINGHILL,LA,71075,(318) 539-3622,A,Immediate,90.0,61.2,1815,75,$51,"$46,251",Yes,19,23.6,47.9,23.1,"$33,189",5417,"$758,936",22119,Webster Parish,6,Rural-Adjacent
1992859342,ROBERTSONS FAMILY PHARMACY,RAYMOND ROBERTSON,SPRINGHILL,LA,71075,(318) 539-5977,A,Immediate,90.0,61.2,1815,75,$51,"$46,251",Yes,19,23.6,47.9,23.1,"$33,189",5417,"$758,936",22119,Webster Parish,6,Rural-Adjacent
1497864037,LEMOX-CLOVERDALE DRUGS INC,ALVIN KEARLEY,BESSEMER,AL,35020,(205) 428-4146,A,Immediate,90.0,77.3,33214,69,$52,"$43,255",Yes,24,24.1,47.3,19.5,"$33,247",25308,"$562,239",01073,Jefferson County,1,Metro
1801905633,JOSEPH SANTORO,JOE SANTORO,BESSEMER,AL,35020,(205) 426-1221,A,Immediate,90.0,77.3,33214,69,$52,"$43,255",Yes,24,24.1,47.3,19.5,"$33,247",25308,"$562,239",01073,Jefferson County,1,Metro
1942315130,"BRUNO'S SUPERMARKETS, LLC.",CURTIS HARTIN,BESSEMER,AL,35020,(205) 426-5671,A,Immediate,90.0,77.3,33214,69,$52,"$43,255",Yes,24,24.1,47.3,19.5,"$33,247",25308,"$562,239",01073,Jefferson County,1,Metro
1902838949,SPRINGHILL FAMILY PHARMACY LLC,PETER SAAD,SPRINGHILL,LA,71075,(318) 539-3451,A,Immediate,90.0,61.2,1815,75,$51,"$46,251",Yes,19,23.6,47.9,23.1,"$33,189",5417,"$758,936",22119,Webster Parish,6,Rural-Adjacent
1942455779,"HOMETOWN PHARMACY SERVICES, LLC",TIMOTHY MULLINS,BESSEMER,AL,35020,(205) 426-1922,A,Immediate,90.0,77.3,33214,69,$52,"$43,255",Yes,24,24.1,47.3,19.5,"$33,247",25308,"$562,239",01073,Jefferson County,1,Metro
1740319524,EMMANUEL CHUKS OBI,EMMANUEL OBI,EL PASO,TX,79905,(915) 778-9900,A,Immediate,89.9,73.1,38924,49,$54,"$31,623",Yes,22,27.5,41.3,20.7,"$25,496",22062,"$453,995",48141,El Paso County,2,Metro
1659143212,MOUNT GAY PHARMACY INC,TERRI DOSS,MOUNT GAY,WV,25637,(304) 896-0015,A,Immediate,89.9,60.1,1460,70,$53,"$44,713",Yes,21,20.9,47.9,33.1,"$51,667",1234,"$753,242",54045,Logan County,6,Rural-Adjacent
1679792980,HECTOR G. ARREDONDO,HECTOR ARREDONDO,EL PASO,TX,79905,(915) 533-8446,A,Immediate,89.9,73.1,38924,49,$54,"$31,623",Yes,22,27.5,41.3,20.7,"$25,496",22062,"$453,995",48141,El Paso County,2,Metro
1194887349,ALAMEDA THRIFTY PHARMACY INC,LAURA QUIJAS,EL PASO,TX,79905,(915) 772-5331,A,Immediate,89.9,73.1,38924,49,$54,"$31,623",Yes,22,27.5,41.3,20.7,"$25,496",22062,"$453,995",48141,El Paso County,2,Metro
1609875541,EMMANUEL CHUKS OBI,EMMANUEL OBI,EL PASO,TX,79905,(915) 542-3880,A,Immediate,89.9,73.1,38924,49,$54,"$31,623",Yes,22,27.5,41.3,20.7,"$25,496",22062,"$453,995",48141,El Paso County,2,Metro
1992127062,"VALLEY HEALTH CARE, INC.",ROBERT BUTCHER,MILL CREEK,WV,26280,(304) 335-2050,A,Immediate,89.8,59.8,1446,70,$53,"$44,713",Yes,15,20.7,51.1,26.9,"$47,386",1384,"$753,242",54083,Randolph County,7,Rural-Remote
1760772487,HEALTH FACILITIES INC,AMANDA SMITH,MILL CREEK,WV,26280,(304) 335-6005,A,Immediate,89.8,59.8,1446,70,$53,"$44,713",Yes,15,20.7,51.1,26.9,"$47,386",1384,"$753,242",54083,Randolph County,7,Rural-Remote
1447672274,VALLEY HEALTH CARE INC,SANDRA ELZA,MILL CREEK,WV,26280,(304) 335-6005,A,Immediate,89.8,59.8,1446,70,$53,"$44,713",Yes,15,20.7,51.1,26.9,"$47,386",1384,"$753,242",54083,Randolph County,7,Rural-Remote
1770525586,CHAMPIONS PHARMACY,CHARLES CHAMPION,MEMPHIS,TN,38106,(901) 948-6622,A,Immediate,89.7,78.6,34375,84,$53,"$53,898",Yes,22,28.5,51.6,18.2,"$29,818",21827,"$673,194",47157,Shelby County,1,Metro
1306164835,CHATHAM FAMILY PHARMACY,JERRY HARPER,CHATHAM,VA,24531,(434) 432-0780,A,Immediate,89.6,66.2,2776,103,$50,"$62,356",Yes,21,18.9,43.8,23.1,"$46,706",9107,"$927,995",51143,Pittsylvania County,4,Rural-Adjacent
1003134420,COMMONWEALTH PHARMACY CHATHAM INC,DONALD RODDEN,CHATHAM,VA,24531,(434) 432-2094,A,Immediate,89.6,66.2,2776,103,$50,"$62,356",Yes,21,18.9,43.8,23.1,"$46,706",9107,"$927,995",51143,Pittsylvania County,4,Rural-Adjacent
1962590554,WOODFINS PHARMACY,ANDREW DOHERTY,CHATHAM,VA,24531,(434) 432-2711,A,Immediate,89.6,66.2,2776,103,$50,"$62,356",Yes,21,18.9,43.8,23.1,"$46,706",9107,"$927,995",51143,Pittsylvania County,4,Rural-Adjacent
1073544987,PHARMACARE LLC,RHONDA ROSE,PINEVILLE,WV,24874,(304) 732-9011,A,Immediate,89.5,60.4,1764,70,$53,"$44,713",Yes,21,19.1,45.6,32.2,"$49,284",1949,"$753,242",54109,Wyoming County,8,Rural-Adjacent
1679802466,PHARMACY CARE INC,RHONDA ROSE,PINEVILLE,WV,24874,(304) 732-9011,A,Immediate,89.5,60.4,1764,70,$53,"$44,713",Yes,21,19.1,45.6,32.2,"$49,284",1949,"$753,242",54109,Wyoming County,8,Rural-Adjacent
1225049877,LAUREL FAMILY DRUG INC,WESLEY WATERS,DAMASCUS,VA,24236,(276) 475-5022,A,Immediate,89.5,65.7,3622,102,$50,"$61,751",Yes,14,15.6,39.9,33.8,"$33,846",3023,"$927,995",51191,Washington County,2,Metro
1003909227,CHARLIES PHARMACY INC,EVA BURNS,PINEVILLE,WV,24874,(304) 732-6969,A,Immediate,89.5,60.4,1764,70,$53,"$44,713",Yes,21,19.1,45.6,32.2,"$49,284",1949,"$753,242",54109,Wyoming County,8,Rural-Adjacent
1063701944,HIGHLAWN PREFERRED PHARMACY,BAFFOUR AGYARE,HUNTINGTON,WV,25702,(304) 522-6304,A,Immediate,89.5,71.2,13048,83,$53,"$53,017",Yes,19,18.5,49.0,18.7,"$39,225",7164,"$753,242",54011,Cabell County,2,Metro
1841366481,"MCCONAGHY DRUG , INC",DAN MCCONAGHY,MOUNT VERNON,AL,36560,(251) 829-5436,A,Immediate,89.4,71.0,20919,63,$52,"$39,493",Yes,20,20.8,41.8,18.3,"$43,043",3000,"$562,239",01097,Mobile County,2,Metro
1205978996,BINGAMITE,CHARLES KORSCH,DULUTH,MN,55802,(218) 722-3977,A,Immediate,89.2,65.6,8061,94,$53,"$59,998",Yes,17,16.0,39.0,32.0,"$40,850",2560,"$756,866",27137,St. Louis County,2,Metro
1912116054,"PETOSKEY, INC.",CHARLES KORSCH,DULUTH,MN,55802,(218) 733-6800,A,Immediate,89.2,65.6,8061,94,$53,"$59,998",Yes,17,16.0,39.0,32.0,"$40,850",2560,"$756,866",27137,St. Louis County,2,Metro
1841905833,BROTHERHOOD PHARMACY LLC,GANESH PATEL,DETROIT,MI,48215,(313) 422-7100,A,Immediate,89.1,75.9,38978,59,$49,"$34,565",Yes,24,22.3,47.4,16.7,"$33,741",10238,"$454,258",26163,Wayne County,1,Metro
1467738732,GARFIELD LOWCOST PHARMACY LLC,ABEDALHAKEEM ABUKHALIL,CLEVELAND,OH,44104,(216) 795-4000,A,Immediate,89.1,84.5,33496,133,$49,"$78,427",Yes,23,23.2,51.0,17.1,"$24,009",19716,"$1,109,138",39035,Cuyahoga County,1,Metro
1538288113,TED S PHARMACY LLC,DAN WARE,HAYNESVILLE,LA,71038,(318) 624-1053,A,Immediate,89.1,57.9,738,71,$51,"$43,784",Yes,12,24.8,48.7,25.4,"$27,134",3797,"$758,936",22027,Claiborne Parish,9,Rural-Remote
1477601946,JAMES K KILLGORE INC,JAMES KILLGORE,HAYNESVILLE,LA,71038,(318) 624-1122,A,Immediate,89.1,57.9,738,71,$51,"$43,784",Yes,12,24.8,48.7,25.4,"$27,134",3797,"$758,936",22027,Claiborne Parish,9,Rural-Remote
1487269122,CANFIELD PHARMACY LLC,FARIS GAMMOH,DETROIT,MI,48215,(313) 458-7529,A,Immediate,89.1,75.9,38978,59,$49,"$34,565",Yes,24,22.3,47.4,16.7,"$33,741",10238,"$454,258",26163,Wayne County,1,Metro
1982715447,GBOGBARA INC,LENYIE NGBOGBARA,DETROIT,MI,48215,(313) 331-8484,A,Immediate,89.1,75.9,38978,59,$49,"$34,565",Yes,24,22.3,47.4,16.7,"$33,741",10238,"$454,258",26163,Wayne County,1,Metro
1720173693,M & D PHARMACY INC.,MARY FRAZIER,DETROIT,MI,48215,(313) 881-2890,A,Immediate,89.1,75.9,38978,59,$49,"$34,565",Yes,24,22.3,47.4,16.7,"$33,741",10238,"$454,258",26163,Wayne County,1,Metro
1578672036,RDS DETROIT INC,JENNIFER ZOREK,DETROIT,MI,48215,(313) 331-3343,A,Immediate,89.1,75.9,38978,59,$49,"$34,565",Yes,24,22.3,47.4,16.7,"$33,741",10238,"$454,258",26163,Wayne County,1,Metro
1225015266,BE JAY PE LTD,BEVERLY WILLIAMS,JACKSON,MS,39213,(601) 487-2281,A,Immediate,88.9,65.3,18978,53,$55,"$34,935",Yes,23,26.0,51.3,20.9,"$28,115",18831,"$406,978",28049,Hinds County,2,Metro
1760143408,CORNERSTONE FAMILY PHARMACY LLC,IAN GLADWELL,RICHWOOD,WV,26261,(304) 846-0180,A,Immediate,88.9,58.9,1456,69,$53,"$44,074",Yes,19,19.8,42.8,27.7,"$34,255",3115,"$753,242",54025,Greenbrier County,6,Rural-Adjacent
1205901485,POSTAL PHARMACY INC,LAURA ABRAHAMSON,OAKRIDGE,OR,97463,(541) 782-2617,A,Immediate,88.9,64.9,6774,99,$52,"$61,241",Yes,18,17.4,40.5,22.4,"$36,885",3820,"$759,653",41039,Lane County,2,Metro
1285702084,C & C COMMUNITY PHARMACY INC,BRETT TAFT,ORLANDO,FL,32805,(407) 295-6201,A,Immediate,88.9,69.5,34454,41,$53,"$26,140",Yes,19,18.8,42.5,21.5,"$39,425",18085,"$388,106",12095,Orange County,1,Metro
1750772612,RX FLORIDA PHARMACY LLC,TOPE MABIFA,ORLANDO,FL,32805,(407) 704-6422,A,Immediate,88.9,69.5,34454,41,$53,"$26,140",Yes,19,18.8,42.5,21.5,"$39,425",18085,"$388,106",12095,Orange County,1,Metro
1306697321,PHARMA BUDDIES CORP,NAGESH SHAKHAMOORI,ORLANDO,FL,32805,(407) 822-1121,A,Immediate,88.9,69.5,34454,41,$53,"$26,140",Yes,19,18.8,42.5,21.5,"$39,425",18085,"$388,106",12095,Orange County,1,Metro
1043723869,"NEW HOPE RX PHARMACY, INC",VALERIE NGUYEN,MENIFEE,CA,92586,(951) 679-9088,A,Immediate,88.8,83.6,34253,98,$53,"$62,751",Yes,19,17.3,36.5,41.8,"$53,991",19391,"$914,252",06065,Riverside County,1,Metro
1770718041,RELIANCE BEST PHARMACY LLC,BRAHMAJI VALIVETI,SUN CITY,CA,92586,(951) 672-5531,A,Immediate,88.8,83.6,34253,98,$53,"$62,751",Yes,19,17.3,36.5,41.8,"$53,991",19391,"$914,252",06065,Riverside County,1,Metro
1730994864,VIVENT PHARMACY MICHIGAN LLC,TONY FIELDS,HIGHLAND PARK,MI,48203,(888) 810-1434,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1720590425,HIGHLAND PARK RX LLC,CANDICE TOLF,DETROIT,MI,48203,(313) 334-6722,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1295212124,GRACEE PHARMACY PLLC,ISAIAH OKOH,HIGHLAND PARK,MI,48203,(313) 733-4523,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1679971436,A P MEDS INC,HETAL PATEL,MENIFEE,CA,92586,(951) 679-7988,A,Immediate,88.8,83.6,34253,98,$53,"$62,751",Yes,19,17.3,36.5,41.8,"$53,991",19391,"$914,252",06065,Riverside County,1,Metro
1912972407,"J. WATKINS DRUGS, LLC",HEATHER BASS,BAYOU LA BATRE,AL,36509,(251) 824-7455,A,Immediate,88.8,69.7,21114,62,$52,"$38,867",Yes,20,20.4,38.1,18.9,"$34,963",1462,"$562,239",01097,Mobile County,2,Metro
1891313755,"HIGHLAND PARK OAK STREET PHARMACY, LLC",FOUAD OMAR,HIGHLAND PARK,MI,48203,(313) 485-2971,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1962457705,LAXMIGI INC,VINOD BHAI,HIGHLAND PARK,MI,48203,(313) 865-9494,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1245368901,SAV MAX GLORY #2,MAHMOUND RIFAI,HIGHLAND PARK,MI,48203,(313) 252-2400,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1780828210,WOODWARD PLACE PHARMACY LLC,SAMMI OMAR,HIGHLAND PARK,MI,48203,(313) 957-0099,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1366765083,RAV3 CO,JANMEYJAY VYAS,DETROIT,MI,48203,(313) 454-4730,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1942201173,"FARMVILLE DISCOUNT DRUG, INC.",ROBERT CROCKER,FARMVILLE,NC,27828,(252) 753-2092,A,Immediate,88.8,68.0,7742,90,$54,"$58,460",Yes,18,18.2,44.5,22.0,"$53,523",8155,"$786,708",37147,Pitt County,3,Metro
1679610802,MODERN DRUG OF BAYOU LA BATRE INC,JAMES PITTMAN,BAYOU LA BATRE,AL,36509,(251) 824-2115,A,Immediate,88.8,69.7,21114,62,$52,"$38,867",Yes,20,20.4,38.1,18.9,"$34,963",1462,"$562,239",01097,Mobile County,2,Metro
1053351908,FRANKLIN MEDICAL PHARMACY INC,ALI FAKIH,DETROIT,MI,48203,(313) 866-4660,A,Immediate,88.8,76.9,39442,60,$49,"$35,150",Yes,24,21.8,47.3,17.8,"$35,108",20472,"$454,258",26163,Wayne County,1,Metro
1285188995,HUQ GATEWAY PHARMACY INC,MUJJAHID HUQ,BROOKLYN,NY,11239,(347) 587-1771,A,Immediate,88.8,79.0,114421,49,$52,"$30,852",Yes,20,18.2,31.4,30.5,"$35,675",16047,"$443,971",36047,Kings County,1,Metro
1770974859,STAR ALLIANCE HEALTH GROUP INC,ANKIT BHALODIA,MENIFEE,CA,92586,(951) 301-8868,A,Immediate,88.8,83.6,34253,98,$53,"$62,751",Yes,19,17.3,36.5,41.8,"$53,991",19391,"$914,252",06065,Riverside County,1,Metro
1912780610,HIVELLC,YOUJIN SEO,LAUGHLIN,NV,89029,(702) 709-5300,A,Immediate,88.8,73.1,31652,62,$53,"$39,276",Yes,22,17.6,33.2,38.3,"$45,907",8954,"$713,100",32003,Clark County,1,Metro
1518503069,"D AND G ADVENTURES, INC",STACI GARNER,FARMVILLE,NC,27828,(252) 341-5015,A,Immediate,88.8,68.0,7742,90,$54,"$58,460",Yes,18,18.2,44.5,22.0,"$53,523",8155,"$786,708",37147,Pitt County,3,Metro
1063825222,EZYFAST PHARMACY L L C,EZEKIEL KESITILWE,LAUGHLIN,NV,89029,(702) 298-1701,A,Immediate,88.8,73.1,31652,62,$53,"$39,276",Yes,22,17.6,33.2,38.3,"$45,907",8954,"$713,100",32003,Clark County,1,Metro
1316361819,MA HOME LLC,AHMAD SAYED,DETROIT,MI,48213,(313) 571-3095,A,Immediate,88.7,78.3,50803,61,$49,"$35,736",Yes,24,23.8,49.5,17.3,"$33,755",19869,"$454,258",26163,Wayne County,1,Metro
1255816526,SHIV-SHAKTI RX INC.,SANDIPKUMAR PATEL,DAYTON,OH,45417,(937) 424-4599,A,Immediate,88.7,79.4,18050,125,$49,"$73,710",Yes,19,24.6,49.1,18.5,"$35,027",28161,"$1,109,138",39113,Montgomery County,2,Metro
1528326287,"IRXPLUS.COM,INC",RAAD KOUZA,DETROIT,MI,48213,(313) 921-3537,A,Immediate,88.7,78.3,50803,61,$49,"$35,736",Yes,24,23.8,49.5,17.3,"$33,755",19869,"$454,258",26163,Wayne County,1,Metro
1922805704,ESTHER PHARMACY LLC,ABEL NGOH,DAYTON,OH,45417,(937) 684-3871,A,Immediate,88.7,79.4,18050,125,$49,"$73,710",Yes,19,24.6,49.1,18.5,"$35,027",28161,"$1,109,138",39113,Montgomery County,2,Metro
1386898070,CITY DRUGS PHARMACY,AUDAY MAKI,DETROIT,MI,48213,(313) 521-4000,A,Immediate,88.7,78.3,50803,61,$49,"$35,736",Yes,24,23.8,49.5,17.3,"$33,755",19869,"$454,258",26163,Wayne County,1,Metro
1316252851,HEALTHY CHOICE PHARMACY LLC,EMEKA IZUEGBUNAM,DETROIT,MI,48213,(313) 579-5700,A,Immediate,88.7,78.3,50803,61,$49,"$35,736",Yes,24,23.8,49.5,17.3,"$33,755",19869,"$454,258",26163,Wayne County,1,Metro
1801690862,MIDWAY RX LLC,MOHAMED SALEM,DETROIT,MI,48213,(313) 499-8925,A,Immediate,88.7,78.3,50803,61,$49,"$35,736",Yes,24,23.8,49.5,17.3,"$33,755",19869,"$454,258",26163,Wayne County,1,Metro
1265872717,NEW PEOPLES PHARMACY,KINGSLEY JADEMI,DETROIT,MI,48213,(313) 925-8000,A,Immediate,88.7,78.3,50803,61,$49,"$35,736",Yes,24,23.8,49.5,17.3,"$33,755",19869,"$454,258",26163,Wayne County,1,Metro
1619060845,FUTRELL PHARMACY SERVICE INC,WILLIAM FUTRELL,RICH SQUARE,NC,27869,(252) 539-2552,A,Immediate,88.6,56.4,438,74,$54,"$48,067",Yes,16,23.2,45.5,37.8,"$41,819",1760,"$786,708",37131,Northampton County,9,Rural-Remote
1033780937,AMC PHARMACY LLC,TONY FIELDS,KANSAS CITY,MO,64130,(866) 454-8029,A,Immediate,88.6,76.1,32510,83,$53,"$52,320",Yes,22,21.6,48.8,17.9,"$40,770",19697,"$628,075",29095,Jackson County,1,Metro
1861281362,FISH RIVER RURAL HEALTH,JANICE COLLINS,EAGLE LAKE,ME,04739,(207) 444-5973,A,Immediate,88.5,63.2,1866,113,$49,"$66,498",Yes,13,17.0,39.9,39.4,"$52,083",809,"$1,100,613",23003,Aroostook County,7,Rural-Remote
1417806688,MERIDIAN HEALTHCARE,DARLA GALLAGHER,YOUNGSTOWN,OH,44509,(330) 797-0070,A,Immediate,88.4,72.2,9040,114,$49,"$67,224",Yes,18,18.0,44.3,18.3,"$36,472",10775,"$1,109,138",39099,Mahoning County,2,Metro
