npi,display_name,legal_name,dba_name,address_1,address_2,city,state,zip,phone,enumeration_date,last_updated
1659786721,"INLAND BEHAVIORAL AND HEALTH SERVICES, INC.","INLAND BEHAVIORAL AND HEALTH SERVICES, INC.",,1070 E RAMSEY ST STE C,,BANNING,CA,92220,9518462560,06/26/2014,03/16/2016
1699725739,KERN HOME HEALTH RESOURCES,KERN HOME HEALTH RESOURCES,,3101 SILLECT AVE,#109,BAKERSFIELD,CA,93308,6613258326,05/11/2006,03/07/2023
1457538381,KERN INFUSION SERVICES INC,KERN INFUSION SERVICES INC,,4004 PANAMA LN,STE 100,BAKERSFIELD,CA,93313,6616648864,01/22/2008,08/17/2011
1770580268,LAKE HEALTH SERVICES,LAKE HEALTH SERVICES,,15230 LAKESHORE DR,,CLEARLAKE,CA,95422,7079943141,06/30/2005,05/01/2020
1710584388,"LAKE HEALTH SERVICES, INC.","LAKE HEALTH SERVICES, INC.",,18990 COYOTE VALLEY RD STE 2&3,,HIDDEN VALLEY LAKE,CA,95467,7079943141,10/06/2020,10/20/2020
1003846858,LODI MEMORIAL HOSPITAL ASSOCIATION INC,LODI MEMORIAL HOSPITAL ASSOCIATION INC,,2415 W VINE ST,104B,LODI,CA,95242,2093333009,07/04/2006,07/19/2018
1588768535,LOMA LINDA UNIVERSITY COMMUNITY PHARMACY,LOMA LINDA UNIVERSITY COMMUNITY PHARMACY,,25455 BARTON RD,STE 111 A,LOMA LINDA,CA,92354,9095586447,09/12/2006,09/30/2013
1770819674,LOS ALTOS PHARMACY AT EL CAMINO HOSPITAL,LOS ALTOS PHARMACY AT EL CAMINO HOSPITAL,,2500 GRANT RD STE 1B20,,MOUNTAIN VIEW,CA,94040,6509625860,10/27/2009,06/06/2012
1346699709,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,,4600 BOHANNON DR # 120,,MENLO PARK,CA,94025,6504978289,06/07/2016,02/05/2026
1851109821,"LUMICERA HEALTH SERVICES, LLC","LUMICERA HEALTH SERVICES, LLC",,4 TECHNOLOGY DR STE 100,,IRVINE,CA,92618,8558473553,12/23/2024,12/03/2025
1447912191,MARSHALL MEDICAL CENTER,MARSHALL MEDICAL CENTER,,3581 PALMER DR STE 601,,CAMERON PARK,CA,95682,5303445423,10/11/2021,11/15/2022
1194296665,MAYERS MEMORIAL HOSPITAL DISTRICT,MAYERS MEMORIAL HOSPITAL DISTRICT,,43471 STATE HIGHWAY 299 E,,FALL RIVER MILLS,CA,96028,5303367512,12/10/2018,12/10/2018
1437287802,MEDICAL CENTER PHARMACIES INC,MEDICAL CENTER PHARMACIES INC,,3137 JEFFERSON AVE,,REDWOOD CITY,CA,94062,6503663784,02/28/2007,10/06/2014
1760543359,"MID-VALLEY HEALTH SERVICES, LLC","MID-VALLEY HEALTH SERVICES, LLC",,2800 MITCHELL RD STE P-U,,CERES,CA,95307,2095311858,12/13/2006,10/07/2025
1730137951,NORTH AMERICAN HOME HEALTH SUPPLY,NORTH AMERICAN HOME HEALTH SUPPLY,,16129 COHASSET ST,,VAN NUYS,CA,91406,8187823757,05/04/2006,05/25/2012
1104372846,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE COAST MEMORIAL MEDICAL CENTER,,18035 BROOKHURST ST,SUITE 1400,FOUNTAIN VALLEY,CA,92708,7143785701,09/01/2016,08/04/2023
1467880583,OROVILLE HOSPITAL,OROVILLE HOSPITAL,,2450 ORO DAM BLVD E,SUITE B,OROVILLE,CA,95966,5305331234,10/29/2013,05/02/2022
1386627966,ORTHOPAEDIC HOSPITAL,ORTHOPAEDIC HOSPITAL,,403 W ADAMS BLVD,,LOS ANGELES,CA,90007,2137421128,11/28/2005,01/23/2023
1740430552,"OSO HOME CARE, INC.","OSO HOME CARE, INC.",,1214 W BURBANK BLVD,,BURBANK,CA,91506,8185570308,09/29/2008,03/06/2012
1619607488,PAJARO VALLEY HEALTH CARE DISTRICT HOSPITAL CORPORATION,PAJARO VALLEY HEALTH CARE DISTRICT HOSPITAL CORPORATION,,75 NIELSON ST,,WATSONVILLE,CA,95076,8317244741,06/14/2022,08/17/2023
1205808375,PAJARO VALLEY HEALTH CARE DISTRICT HOSPITAL CORPORATION (PVHCDHC),PAJARO VALLEY HEALTH CARE DISTRICT HOSPITAL CORPORATION (PVHCDHC),,75 NIELSON STREET,,WATSONVILLE,CA,95076,8317636040,02/03/2006,06/26/2024
1952609760,"PHYSICIANS' HOSPITAL OF MURRIETA, LLC","PHYSICIANS' HOSPITAL OF MURRIETA, LLC",,28078 BAXTER ROAD,SUITE 326,MURRIETA,CA,92563,9512904130,03/02/2011,03/02/2011
1659830776,PIH HEALTH GOOD SAMARITAN HOSPITAL,PIH HEALTH GOOD SAMARITAN HOSPITAL,,1245 WILSHIRE BLVD STE 201,,LOS ANGELES,CA,90017,2139774111,03/18/2019,07/27/2021
1417904574,"PREMIER INFUSION AND HEALTHCARE SERVICES, INC.","PREMIER INFUSION AND HEALTHCARE SERVICES, INC.",,19500 NORMANDIE AVE,,TORRANCE,CA,90502,8663652525,05/27/2006,04/15/2025
1457920027,"PREMIER INFUSION AND HEALTHCARE SERVICES, INC.","PREMIER INFUSION AND HEALTHCARE SERVICES, INC.",,19500 NORMANDIE AVE,,TORRANCE,CA,90502,8663652525,06/18/2021,06/06/2022
1609767615,"PREMIER INFUSION AND HEALTHCARE SERVICES, INC.","PREMIER INFUSION AND HEALTHCARE SERVICES, INC.",,8631 W 3RD ST # 715E-A,,LOS ANGELES,CA,90048,3106235658,07/09/2025,07/09/2025
1639815863,PRIMARY DIAGNOSTICS MEDICAL GROUP OF CALIFORNIA P.C.,PRIMARY DIAGNOSTICS MEDICAL GROUP OF CALIFORNIA P.C.,,99 OSGOOD PL STE 500,,SAN FRANCISCO,CA,94133,4157469639,05/10/2022,08/25/2025
1265170476,PRIMARY DIAGNOSTICS MEDICAL GROUP OF KANSAS P.A.,PRIMARY DIAGNOSTICS MEDICAL GROUP OF KANSAS P.A.,,99 OSGOOD PL STE 500,,SAN FRANCISCO,CA,94133,4157469639,05/26/2022,08/25/2025
1093453292,PRIMARY DIAGNOSTICS MEDICAL GROUP OF NEW JERSEY P.C.,PRIMARY DIAGNOSTICS MEDICAL GROUP OF NEW JERSEY P.C.,,99 OSGOOD PL STE 500,,SAN FRANCISCO,CA,94133,4157469639,05/26/2022,08/25/2025
1457099640,PRIMARY DIAGNOSTICS MEDICAL GROUP P.A.,PRIMARY DIAGNOSTICS MEDICAL GROUP P.A.,,99 OSGOOD PL STE 500,,SAN FRANCISCO,CA,94133,4157469639,05/26/2022,08/25/2025
1356962385,PROVIDENCE HEALTH SYSTEM-SOUTHERN CALIFORNIA,PROVIDENCE HEALTH SYSTEM-SOUTHERN CALIFORNIA,,18370 BURBANK BLVD STE 104,,TARZANA,CA,91356,8189963600,04/30/2020,04/30/2020
1336894203,REEDLEY COMMUNITY HOSPITAL,REEDLEY COMMUNITY HOSPITAL,,1025 N DOUTY STREET,,HANFORD,CA,93230,5597960101,02/18/2022,04/08/2025
1407877483,REGENTS OF THE UNIVERSITY OF CA-UCSD AMBULATORY CARE PHARMACY,REGENTS OF THE UNIVERSITY OF CA-UCSD AMBULATORY CARE PHARMACY,,330 LEWIS ST,2ND FLR,SAN DIEGO,CA,92103,6194719235,07/22/2006,06/10/2013
1598786576,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,200 W ARBOR DR,,SAN DIEGO,CA,92103,6195433279,07/22/2006,07/24/2025
1316968399,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,4168 FRONT ST RM 1-127,,SAN DIEGO,CA,92103,6195435934,07/22/2006,07/24/2025
1952322935,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,3855 HEALTH SCIENCES DR,,LA JOLLA,CA,92093,8588226088,07/22/2006,07/24/2025
1114932712,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,2660 W COVELL BLVD,,DAVIS,CA,95616,5307473051,07/30/2006,05/16/2025
1578639308,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,3575 BUSINESS DRIVE,SUITE 1702,SACRAMENTO,CA,95820,9167340900,11/24/2006,05/16/2025
1518205863,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,2315 STOCKTON BLVD RM 1P175,,SACRAMENTO,CA,95817,9167036100,01/22/2013,05/16/2025
1427396779,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,4501 X ST RM 1008,,SACRAMENTO,CA,95817,9167345865,01/22/2013,05/16/2025
1336487685,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,4868 X ST STE 1500,,SACRAMENTO,CA,95817,9167346250,01/22/2013,12/11/2025
1518300532,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,1200 GARDEN VIEW RD,STE 103,ENCINITAS,CA,92024,7605367686,04/09/2013,07/24/2025
1013359462,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,9300 CAMPUS POINT DR,RM LL-463,LA JOLLA,CA,92037,8586575891,07/26/2013,07/24/2025
1750865812,REGENTS OF THE UNIVERSITY OF CALIFORNIA,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,16950 VIA TAZON STE 1B,,SAN DIEGO,CA,92127,8582494103,09/24/2018,07/24/2025
1780605766,REGENTS OF THE UNIVERSITY OF CALIFORNIA-UCSD AMBULATORY CARE PHARMACY,REGENTS OF THE UNIVERSITY OF CALIFORNIA-UCSD AMBULATORY CARE PHARMACY,,9350 CAMPUS POINT DR,,LA JOLLA,CA,92037,8586578610,07/22/2006,06/10/2013
1790955987,REGENTS OF THE UNIVERSITY OF CALIFORNIA-UCSD AMBULATORY CARE PHARMACY,REGENTS OF THE UNIVERSITY OF CALIFORNIA-UCSD AMBULATORY CARE PHARMACY,,8939 VILLA LA JOLLA DR,STE 129,LA JOLLA,CA,92037,8586572220,03/04/2008,06/10/2013
1790811289,RIDGECREST REGIONAL HOSPITAL,RIDGECREST REGIONAL HOSPITAL,,1109 N CHINA LAKE BLVD,,RIDGECREST,CA,93555,7604464141,02/26/2007,01/10/2020
1083729453,RSA HEALTH SERVICES INC,RSA HEALTH SERVICES INC,,5020 S C ST,,OXNARD,CA,93033,8052409962,08/19/2006,01/26/2009
1841275070,SADDLEBACK MEMORIAL MEDICAL CENTER,SADDLEBACK MEMORIAL MEDICAL CENTER,,24411 HEALTH CENTER DR,102,LAGUNA HILLS,CA,92653,9494523706,12/09/2005,08/23/2018
1659019578,SALINAS VALLEY MEMORIAL HEALTHCARE SYSTEM,SALINAS VALLEY MEMORIAL HEALTHCARE SYSTEM,,446 E ROMIE LANE STE B,,SALINAS,CA,93901,8317593277,05/20/2022,08/29/2024
1669513529,SAN ANTONIO INFUSION PHARMACY,SAN ANTONIO INFUSION PHARMACY,,105 W B ST,,ONTARIO,CA,91762,9099880591,02/12/2007,06/11/2008
1710661384,SAN ANTONIO REGIONAL HOSPITAL,SAN ANTONIO REGIONAL HOSPITAL,,999 SAN BERNARDINO RD RM 1150,,UPLAND,CA,91786,9096941098,06/13/2023,06/13/2023
1033644588,SAN JOAQUIN COMMUNITY HOSPITAL,SAN JOAQUIN COMMUNITY HOSPITAL,,1401 GARCES HWY BLDG A,,DELANO,CA,93215,6614543762,04/21/2017,01/13/2026
1609234483,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA COTTAGE HOSPITAL,,400 W PUEBLO ST # B780,,SANTA BARBARA,CA,93105,8055698380,02/08/2016,03/25/2016
1336369164,SCOTT VALLEY RESPIRATORY HOME CARE INC,SCOTT VALLEY RESPIRATORY HOME CARE INC,,1714 SOUTH OREGON STREET,,YREKA,CA,96097,5308413000,04/26/2007,08/22/2020
1447485990,"SEVENTH DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.","SEVENTH DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.",,25875 BARTON RD,STE B-108,LOMA LINDA,CA,92354,9095583766,05/27/2009,10/07/2014
1790030773,"SEVENTH DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.","SEVENTH DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.",,81 HIGHLAND SPRINGS AVE,SUITE 90,BEAUMONT,CA,92223,9518493378,07/17/2012,06/13/2018
1912929407,SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER,SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER,,11234 ANDERSON ST,,LOMA LINDA,CA,92354,9095584500,07/24/2006,03/08/2022
1124480017,SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER,SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER,,125 E CLUB CENTER DR STE 1500,,SAN BERNARDINO,CA,92408,9096514705,03/22/2016,12/24/2024
1679518815,"SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.","SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.",,11370 ANDERSON ST STE 1000,,LOMA LINDA,CA,92354,9095582804,06/20/2006,05/23/2019
1649367186,"SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.","SEVENTH-DAY ADVENTISTS LOMA LINDA UNIVERSITY MEDICAL CENTER, INC.",,25455 BARTON RD,SUITE 111A,LOMA LINDA,CA,92354,9095586447,10/06/2006,03/07/2023
1740227727,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,,230 PROSPECT PL,STE 110,CORONADO,CA,92118,6195223996,05/31/2006,08/08/2017
1821818246,SHARP MEMORIAL HOSPITAL,SHARP MEMORIAL HOSPITAL,,8010 FROST ST STE 102,,SAN DIEGO,CA,92123,8582626300,10/10/2024,10/10/2024
1568461267,"SONOMA COUNTY INDIAN HEALTH PROJECT, INC","SONOMA COUNTY INDIAN HEALTH PROJECT, INC",,144 STONY POINT RD,,SANTA ROSA,CA,95401,7075214585,07/15/2005,08/09/2023
1386603074,SONORA COMMUNITY HOSPITAL,SONORA COMMUNITY HOSPITAL,,1000 GREENLEY RD,,SONORA,CA,95370,2095363690,03/21/2006,03/21/2018
1609836634,SONORA COMMUNITY HOSPITAL,SONORA COMMUNITY HOSPITAL,,900 GREENLEY RD STE 912,STE 912,SONORA,CA,95370,2095363700,03/24/2006,03/20/2018
1740582568,SONORA COMMUNITY HOSPITAL,SONORA COMMUNITY HOSPITAL,,220 W STOCKTON ST,,SONORA,CA,95370,2095366688,11/30/2010,03/20/2018
1417026758,SOUTHERN INDIAN HEALTH COUNCIL,SOUTHERN INDIAN HEALTH COUNCIL,,36350 CHURCH RD,,CAMPO,CA,91906,6194782225,11/08/2006,11/12/2024
1235280223,SOUTHERN INDIAN HEALTH COUNCIL,SOUTHERN INDIAN HEALTH COUNCIL,,4058 WILLOWS RD,,ALPINE,CA,91901,6194451188,01/16/2007,11/12/2024
1982718953,ST HELENA HOSPITAL,ST HELENA HOSPITAL,,6 WOODLAND RD,STE 100,SAINT HELENA,CA,94574,7079635209,08/18/2006,09/30/2025
1477760379,"ST. MARY MEDICAL GROUP, LLC","ST. MARY MEDICAL GROUP, LLC",,54391 VILLAGE CENTER DR # 6,,IDYLLWILD,CA,92549,9516592135,05/17/2007,12/26/2018
1164553053,SYCUAN TRIBAL GOVERNMENT,SYCUAN TRIBAL GOVERNMENT,,5442 DEHESA RD,,EL CAJON,CA,92019,6194453518,03/09/2007,04/06/2017
1538174123,TAHOE FOREST HOSPITAL DISTRICT,TAHOE FOREST HOSPITAL DISTRICT,,10956 DONNER PASS RD,,TRUCKEE,CA,96161,5305877607,07/30/2006,07/08/2020
1285657130,TUOLUMNE GENERAL HOSPITAL PHCY,TUOLUMNE GENERAL HOSPITAL PHCY,,101 HOSPITAL RD,,SONORA,CA,95370,7025337103,07/25/2006,09/11/2025
1699881540,TUOLUMNE ME-WUK INDIAN HEALTH CENTER,TUOLUMNE ME-WUK INDIAN HEALTH CENTER,,18880 CHERRY VALLEY BLVD.,,TUOLUMNE,CA,95379,2099285400,08/22/2006,08/28/2023
1790891695,UCSF MEDICAL CENTER AT MOUNT ZION,UCSF MEDICAL CENTER AT MOUNT ZION,,1600 DIVISADERO ST. RM A002,,SAN FRANCISCO,CA,94143,4158857374,08/22/2006,09/26/2008
1629432968,UKIAH ADVENTIST HOSPITAL,UKIAH ADVENTIST HOSPITAL,,3 MARCELA DR STE B,,WILLITS,CA,95490,7074563005,04/13/2016,09/18/2025
1871636571,"UNICARE HEALTH SERVICES, INC.","UNICARE HEALTH SERVICES, INC.",,301 S FAIR OAKS AVE,SUITE 104,PASADENA,CA,91105,6267937771,02/14/2007,06/29/2009
1376822015,UNIQUE HEALTH SERVICES INC,UNIQUE HEALTH SERVICES INC,,17400 IRVINE BLVD STE P,,TUSTIN,CA,92780,7145052872,08/12/2011,05/12/2021
1861828717,UNIVERSITY CARE RX INC,UNIVERSITY CARE RX INC,,5848 SANTA MONICA BLVD,,LOS ANGELES,CA,90038,3234622182,09/24/2013,07/09/2014
1508676651,UNIVERSITY HEALTH PHARMACY,UNIVERSITY HEALTH PHARMACY,,2392 UNIVERSITY AVE,,RIVERSIDE,CA,92507,9512899916,01/10/2025,01/10/2025
1780700633,UNIVERSITY HEALTH SERVICES PHARMACY,UNIVERSITY HEALTH SERVICES PHARMACY,,2222 BANCROFT WAY,,BERKELEY,CA,94720,5106423249,03/22/2007,04/06/2021
1518684430,UNIVERSITY OF CALIFORNIA IRVINE,UNIVERSITY OF CALIFORNIA IRVINE,,"856 MEDICAL SCIENCES QUAD ROOMS 2212, 2212A-B 2222",,IRVINE,CA,92697,7144565514,10/21/2022,10/21/2022
1093569105,UNIVERSITY OF CALIFORNIA IRVINE,UNIVERSITY OF CALIFORNIA IRVINE,,19208 JAMBOREE ROAD,"BLDG 823, RM 2350",IRVINE,CA,92612,7144565086,04/15/2024,04/15/2024
1265481089,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,,505 PARNASSUS AVE,RM M39,SAN FRANCISCO,CA,94143,4153531544,05/09/2006,02/25/2024
1659141711,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,,"500 PARNASSUS AVE, J-LEVEL MU-145",,SAN FRANCISCO,CA,94143,4154767100,01/08/2024,10/02/2024
1548031289,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,,520 ILLINOIS STREET,STE D1201,SAN FRANCISCO,CA,94158,4155143717,01/11/2024,10/02/2024
1447011952,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,,1500 OWENS ST STE 460,,SAN FRANCISCO,CA,94158,4158609314,01/22/2024,12/22/2025
1679676639,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,,1510 SAN PABLO ST,STE 144,LOS ANGELES,CA,90033,3234425770,09/06/2006,07/19/2018
1225376577,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,,1025 WEST 34TH STREET (KOH) STE 105,,LOS ANGELES,CA,90089,2137402738,01/22/2013,06/26/2024
1306263264,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,,830 S FLOWER ST,,LOS ANGELES,CA,90017,2134868652,03/27/2014,06/23/2014
1144615550,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,,1808 VERDUGO BLVD,SUITE 111,GLENDALE,CA,91208,8189522224,04/02/2015,06/16/2015
1790160273,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,,1000 S FREMONT AVE,SUITE 10150,ALHAMBRA,CA,91803,8558852600,07/24/2015,10/11/2016
1679422422,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA,,3300 W SLAUSON AVE STE 3232,,LOS ANGELES,CA,90043,2137402444,01/26/2026,01/26/2026
1073602629,USC SCHOOL OF PHARMACY,USC SCHOOL OF PHARMACY,,1808 VERDUGO BLVD,STE 111,GLENDALE,CA,91208,8189522223,10/12/2006,09/19/2025
1386843167,VETERANS HOME OF CALIFORNIA,VETERANS HOME OF CALIFORNIA,,123 CALIFORNIA DRIVE,,YOUNTVILLE,CA,94599,7079444616,07/12/2007,01/25/2016
1730234493,VETERANS HOME OF CALIFORNIA-CHULA VISTA,VETERANS HOME OF CALIFORNIA-CHULA VISTA,,700 E NAPLES CT,,CHULA VISTA,CA,91911,6194826020,01/24/2007,05/01/2017
1073973715,VETERANS PHARMACY INC,VETERANS PHARMACY INC,,14105 BURBANK BLVD,,VAN NUYS,CA,91401,8188496460,02/23/2016,10/04/2016
1902784416,WASHINGTON TOWNSHIP HOSPITAL DISTRICT,WASHINGTON TOWNSHIP HOSPITAL DISTRICT,,2000 MOWRY AVE,,FREMONT,CA,94538,5108186684,08/22/2025,08/22/2025
1811125198,"WEST COAST MEDICAL ASSOCIATES, LLC","WEST COAST MEDICAL ASSOCIATES, LLC",,8777 W PICO BLVD,,LOS ANGELES,CA,90035,4243350520,06/25/2009,08/31/2016
1295051779,WESTERN UNIVERSITY OF HEALTH SCIENCES,WESTERN UNIVERSITY OF HEALTH SCIENCES,,795 E 2ND ST STE 1,,POMONA,CA,91766,9097063730,04/09/2010,07/25/2024
1720145121,BRIGHTON COMMUNITY HOSPITAL ASSOCIATION,BRIGHTON COMMUNITY HOSPITAL ASSOCIATION,,1600 PRAIRIE CENTER PKWY,,BRIGHTON,CO,80601,3034982100,01/03/2007,05/09/2022
1578087896,CENTURA HEALTH PHARMACY @ MERCY REGIONAL MEDICAL CENTER,CENTURA HEALTH PHARMACY @ MERCY REGIONAL MEDICAL CENTER,,1010 THREE SPRINGS BLVD,,DURANGO,CO,81301,9707641745,07/28/2017,05/07/2019
1851942023,CHILDREN'S HOSPITAL COLORADO,CHILDREN'S HOSPITAL COLORADO,,860 N POTOMAC CIRCLE,,AURORA,CO,80011,7207771234,09/27/2019,12/01/2023
1881304004,CHILDREN'S HOSPITAL COLORADO,CHILDREN'S HOSPITAL COLORADO,,860 POTOMAC CIR,,AURORA,CO,80011,7207771234,11/29/2022,11/29/2022
1740991298,CHILDREN'S HOSPITAL COLORADO,CHILDREN'S HOSPITAL COLORADO,,13123 E 16TH AVE,,AURORA,CO,80045,7207771234,12/06/2022,12/06/2022
1023867397,CHILDREN'S HOSPITAL COLORADO,CHILDREN'S HOSPITAL COLORADO,,469 STATE HIGHWAY 7,,BROOMFIELD,CO,80023,7207771340,05/17/2024,05/17/2024
1376382770,CHILDREN'S HOSPITAL COLORADO,CHILDREN'S HOSPITAL COLORADO,,4090 BRIARGATE PKWY,,COLORADO SPRINGS,CO,80920,7193051234,05/23/2024,05/23/2024
1982799680,COLORADO WEST HEALTHCARE SYSTEM,COLORADO WEST HEALTHCARE SYSTEM,,1060 ORCHARD AVE.,UNIT A,GRAND JUNCTION,CO,81501,9702433400,10/04/2006,05/11/2015
1326465931,COLORADO WEST HEALTHCARE SYSTEM,COLORADO WEST HEALTHCARE SYSTEM,,2373 G RD,SUITE 120,GRAND JUNCTION,CO,81505,9706444380,03/20/2014,05/07/2014
1730369091,DCRX INFUSION,DCRX INFUSION,,6821 W 120TH AVE,STE A,BROOMFIELD,CO,80020,3034691559,11/05/2007,11/07/2007
1023464906,DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER HEALTH AND HOSPITAL AUTHORITY,,1339 S FEDERAL BLVD,,DENVER,CO,80219,3036020153,05/10/2016,01/16/2025
1861940439,EAST PHILLIPS COUNTY HOSPITAL DISTRICT,EAST PHILLIPS COUNTY HOSPITAL DISTRICT,,1001 E JOHNSON ST,,HOLYOKE,CO,80734,9708542222,09/13/2016,01/04/2023
1710142286,GOOD SAMARITAN MEDICAL CENTER LLC,GOOD SAMARITAN MEDICAL CENTER LLC,,200 EXEMPLA CIR,,LAFAYETTE,CO,80026,3036896121,07/24/2008,09/13/2016
1952717878,HAXTUN HOSPITAL DISTRICT,HAXTUN HOSPITAL DISTRICT,,125 S COLORADO AVE,,HAXTUN,CO,80731,9707746979,07/11/2014,04/14/2025
1346983541,HUERFANO COUNTY HOSPITAL DISTRICT,HUERFANO COUNTY HOSPITAL DISTRICT,,23500 US HIGHWAY 160,,WALSENBURG,CO,81089,7197384500,04/15/2022,08/27/2025
1255403036,INFUSION TREATMENT CENTERS INC,INFUSION TREATMENT CENTERS INC,,651 TOPEKA WAY,STE 600,CASTLE ROCK,CO,80109,3036634224,11/15/2006,09/19/2025
1124640297,MEDICAL CENTER OF THE ROCKIES,MEDICAL CENTER OF THE ROCKIES,,100 COOK ST STE 208,,DENVER,CO,80206,7205169423,05/12/2020,10/02/2023
1932598950,PARKVIEW MEDICAL CENTER,PARKVIEW MEDICAL CENTER,,400 W 16TH ST,,PUEBLO,CO,81003,7195957900,01/14/2015,04/23/2024
1669100889,"PARKVIEW MEDICAL CENTER, INC.","PARKVIEW MEDICAL CENTER, INC.",,899 E INDUSTRIAL BLVD,,PUEBLO WEST,CO,81007,7195851728,08/15/2022,04/23/2024
1558374900,PORTERCARE ADVENTIST HEALTH SYSTEM,PORTERCARE ADVENTIST HEALTH SYSTEM,,2525 S DOWNING ST FL 1,,DENVER,CO,80210,3037782427,08/15/2006,11/02/2023
1124359765,RANGELY DISTRCT HOSPITAL,RANGELY DISTRCT HOSPITAL,,225 EAGLE CREST DR,,RANGELY,CO,81648,9706752169,01/21/2010,12/10/2021
1902318702,REGENTS OF THE UNIVERSITY OF COLORADO,REGENTS OF THE UNIVERSITY OF COLORADO,,3525 W OXFORD AVE UNIT G-1,,DENVER,CO,80236,3033156150,11/02/2017,04/18/2018
1710276100,"SAINT JOSEPH HOSPITAL, INC","SAINT JOSEPH HOSPITAL, INC",,1825 N MARION ST,,DENVER,CO,80218,3033183434,04/06/2011,05/11/2016
1427601848,SALIDA HOSPITAL DISTRICT,SALIDA HOSPITAL DISTRICT,,1000 RUSH DR,,SALIDA,CO,81201,7195302401,07/24/2019,07/24/2019
1851072565,SALIDA HOSPITAL DISTRICT,SALIDA HOSPITAL DISTRICT,,704 EDWARDS AVE,,WESTCLIFFE,CO,81252,7197832380,07/26/2023,08/01/2023
1356898274,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,,1830 N FRANKLIN ST STE 190,,DENVER,CO,80218,3033181305,09/08/2016,01/03/2024
1720525124,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,,200 EXEMPLA CIR STE P1-142,,LAFAYETTE,CO,80026,3036896121,01/23/2017,06/24/2024
